0.0,-3.4991E-4,-2.2428000000000001E-4,0.00774198,-1.85348,-1.18802,41.01019
1.0E-12,-3.634481362161981E-4,-2.3295750209744248E-4,0.008041525470397395,-1.85348,-1.18802,41.01019
2.0E-12,-3.769862724323962E-4,-2.4163500419488494E-4,0.00834107094079479,-1.85348,-1.18802,41.01019
3.0E-12,-3.905244086485943E-4,-2.503125062923274E-4,0.008640616411192185,-1.85348,-1.18802,41.01019
4.0E-12,-4.040625448647924E-4,-2.5899000838976985E-4,0.00894016188158958,-1.85348,-1.18802,41.01019
5.0E-12,-4.176006810809905E-4,-2.676675104872123E-4,0.009239707351986974,-1.85348,-1.18802,41.01019
5.9999999999999995E-12,-4.311388172971886E-4,-2.763450125846548E-4,0.009539252822384369,-1.85348,-1.18802,41.01019
6.999999999999999E-12,-4.446769535133867E-4,-2.8502251468209724E-4,0.009838798292781763,-1.85348,-1.18802,41.01019
8.0E-12,-4.582150897295848E-4,-2.937000167795397E-4,0.010138343763179158,-1.85348,-1.18802,41.01019
9.0E-12,-4.717532259457829E-4,-3.023775188769822E-4,0.010437889233576553,-1.85348,-1.18802,41.01019
1.0E-11,-4.85291362161981E-4,-3.1105502097442464E-4,0.010737434703973947,-1.85348,-1.18802,41.01019
1.0999999999999999E-11,-4.988294983781791E-4,-3.197325230718671E-4,0.011036980174371342,-1.85348,-1.18802,41.01019
1.1999999999999999E-11,-5.123676345943772E-4,-3.2841002516930957E-4,0.011336525644768737,-1.85348,-1.18802,41.01019
1.2999999999999999E-11,-5.259057708105752E-4,-3.3708752726675204E-4,0.011636071115166131,-1.85348,-1.18802,41.01019
1.3999999999999999E-11,-5.394439070267733E-4,-3.457650293641945E-4,0.011935616585563526,-1.85348,-1.18802,41.01019
1.5E-11,-5.529820432429713E-4,-3.5444253146163697E-4,0.01223516205596092,-1.85348,-1.18802,41.01019
1.6E-11,-5.665201794591694E-4,-3.6312003355907943E-4,0.012534707526358315,-1.85348,-1.18802,41.01019
1.7E-11,-5.800583156753674E-4,-3.717975356565219E-4,0.01283425299675571,-1.85348,-1.18802,41.01019
1.8E-11,-5.935964518915655E-4,-3.8047503775396436E-4,0.013133798467153105,-1.85348,-1.18802,41.01019
1.9E-11,-6.071345881077635E-4,-3.891525398514068E-4,0.0134333439375505,-1.85348,-1.18802,41.01019
2.0E-11,-6.206727243239616E-4,-3.978300419488493E-4,0.013732889407947894,-1.85348,-1.18802,41.01019
2.1E-11,-6.342108605401596E-4,-4.0650754404629176E-4,0.014032434878345289,-1.85348,-1.18802,41.01019
2.1999999999999998E-11,-6.477489967563576E-4,-4.151850461437342E-4,0.014331980348742683,-1.85348,-1.18802,41.01019
2.2999999999999998E-11,-6.612871329725557E-4,-4.238625482411767E-4,0.014631525819140078,-1.85348,-1.18802,41.01019
2.3999999999999998E-11,-6.748252691887537E-4,-4.3254005033861915E-4,0.014931071289537473,-1.85348,-1.18802,41.01019
2.4999999999999998E-11,-6.883634054049518E-4,-4.412175524360616E-4,0.015230616759934867,-1.85348,-1.18802,41.01019
2.5999999999999997E-11,-7.019015416211498E-4,-4.498950545335041E-4,0.015530162230332262,-1.85348,-1.18802,41.01019
2.6999999999999997E-11,-7.154396778373479E-4,-4.5857255663094655E-4,0.015829707700729657,-1.85348,-1.18802,41.01019
2.7999999999999997E-11,-7.289778140535459E-4,-4.67250058728389E-4,0.016129253171127053,-1.85348,-1.18802,41.01019
2.8999999999999997E-11,-7.42515950269744E-4,-4.759275608258315E-4,0.01642879864152445,-1.85348,-1.18802,41.01019
3.0E-11,-7.56054086485942E-4,-4.8460506292327394E-4,0.016728344111921846,-1.85348,-1.18802,41.01019
3.1E-11,-7.695922227021401E-4,-4.932825650207164E-4,0.017027889582319242,-1.85348,-1.18802,41.01019
3.2000000000000006E-11,-7.831303589183381E-4,-5.019600671181588E-4,0.01732743505271664,-1.85348,-1.18802,41.01019
3.300000000000001E-11,-7.966684951345362E-4,-5.106375692156012E-4,0.017626980523114035,-1.85348,-1.18802,41.01019
3.400000000000001E-11,-8.102066313507342E-4,-5.193150713130436E-4,0.01792652599351143,-1.85348,-1.18802,41.01019
3.5000000000000015E-11,-8.237447675669323E-4,-5.27992573410486E-4,0.018226071463908828,-1.85348,-1.18802,41.01019
3.600000000000002E-11,-8.372829037831303E-4,-5.366700755079284E-4,0.018525616934306224,-1.85348,-1.18802,41.01019
3.700000000000002E-11,-8.508210399993284E-4,-5.453475776053708E-4,0.01882516240470362,-1.85348,-1.18802,41.01019
3.8000000000000024E-11,-8.643591762155264E-4,-5.540250797028132E-4,0.019124707875101017,-1.85348,-1.18802,41.01019
3.900000000000003E-11,-8.778973124317245E-4,-5.627025818002556E-4,0.019424253345498414,-1.85348,-1.18802,41.01019
4.000000000000003E-11,-8.914354486479225E-4,-5.713800838976981E-4,0.01972379881589581,-1.85348,-1.18802,41.01019
4.100000000000003E-11,-9.049735848641206E-4,-5.800575859951405E-4,0.020023344286293206,-1.85348,-1.18802,41.01019
4.2000000000000036E-11,-9.185117210803186E-4,-5.887350880925829E-4,0.020322889756690603,-1.85348,-1.18802,41.01019
4.300000000000004E-11,-9.320498572965167E-4,-5.974125901900253E-4,0.020622435227088,-1.85348,-1.18802,41.01019
4.400000000000004E-11,-9.455879935127147E-4,-6.060900922874677E-4,0.020921980697485396,-1.85348,-1.18802,41.01019
4.5000000000000045E-11,-9.591261297289128E-4,-6.147675943849101E-4,0.021221526167882792,-1.85348,-1.18802,41.01019
4.600000000000005E-11,-9.726642659451108E-4,-6.234450964823525E-4,0.02152107163828019,-1.85348,-1.18802,41.01019
4.700000000000005E-11,-9.862024021613089E-4,-6.321225985797949E-4,0.021820617108677585,-1.85348,-1.18802,41.01019
4.8000000000000054E-11,-9.99740538377507E-4,-6.408001006772373E-4,0.02212016257907498,-1.85348,-1.18802,41.01019
4.900000000000006E-11,-0.001013278674593705,-6.494776027746798E-4,0.022419708049472378,-1.85348,-1.18802,41.01019
5.000000000000006E-11,-0.001026816810809903,-6.581551048721222E-4,0.022719253519869774,-1.85348,-1.18802,41.01019
5.100000000000006E-11,-0.001040354947026101,-6.668326069695646E-4,0.02301879899026717,-1.85348,-1.18802,41.01019
5.2000000000000066E-11,-0.001053893083242299,-6.75510109067007E-4,0.023318344460664567,-1.85348,-1.18802,41.01019
5.300000000000007E-11,-0.0010674312194584971,-6.841876111644494E-4,0.023617889931061963,-1.85348,-1.18802,41.01019
5.400000000000007E-11,-0.0010809693556746952,-6.928651132618918E-4,0.02391743540145936,-1.85348,-1.18802,41.01019
5.5000000000000075E-11,-0.0010945074918908932,-7.015426153593342E-4,0.024216980871856756,-1.85348,-1.18802,41.01019
5.600000000000008E-11,-0.0011080456281070913,-7.102201174567766E-4,0.024516526342254152,-1.85348,-1.18802,41.01019
5.700000000000008E-11,-0.0011215837643232893,-7.18897619554219E-4,0.02481607181265155,-1.85348,-1.18802,41.01019
